model,method,fold,generation_id,prompt_id,ast_status,ast_error,code_sha256,archived_code_block_match,ast_import_count,mapper_input,mapper_output,original_valid,original_hallucinated
llama3.1,ROME,C,2359__repeat_4,2359,parse_failure,ValueError,0835e01578ef3d1df8e7e23dc1ac933177cfeabbb155cbb9b93ce87032f7220c,True,0,[],[],[],[]
llama3.1,ROME,C,2359__repeat_5,2359,parse_failure,ValueError,898c508258001c5c1a3434459eb106a6d61e24499f8e6f8990ac6782865242c7,True,0,[],[],[],[]
llama3.1,ROME,C,518__repeat_1,518,parse_failure,ValueError,afedfd62d453488651c0ad0aef9c06c492a0d112d9b2076f627e369e7d311662,True,0,[],[],[],[]
llama3.1,ROME,C,518__repeat_2,518,parse_failure,ValueError,21f94990da93a8f5c90812c5ac83dc0183a16d26f9bda83165333100a9a3f9f1,True,0,[],[],[],[]
llama3.1,ROME,C,518__repeat_3,518,parse_failure,ValueError,06e28f9dc65cfb4698b6b0a6e21cad1037709789e70a8df3fd7d6a51d55081e8,True,0,[],[],[],[]
llama3.1,ROME,C,518__repeat_4,518,parse_failure,ValueError,303c6773a361ecf764db0d3d2de3ead53e9dd1b75682104061b9a498dda6a813,True,0,[],[],[],[]
llama3.1,ROME,C,518__repeat_5,518,parse_failure,ValueError,040faf40ab637b8faac30ce79088abd65ad7b3ef54c06c68bae43333ea3f59ed,True,0,[],[],[],[]
llama3.1,ROME,C,3047__repeat_1,3047,parse_failure,ValueError,a1075c4e140f9b19d38726adbd930d744bde0d71a76199fd22cab2795f229d1d,True,0,[],[],[],[]
llama3.1,ROME,C,3047__repeat_2,3047,parse_failure,ValueError,e060ec4a9e6acea17be6d4d5c8abd731152a4c20b7e7f4790afafce72bc3c1d0,True,0,[],[],[],[]
llama3.1,ROME,C,3047__repeat_3,3047,parse_failure,ValueError,b7973c77a5891efc7a5093ebd0f74e67b301bd0904b3884aa82faab11e5c5139,True,0,[],[],[],[]
llama3.1,ROME,C,3047__repeat_4,3047,parse_failure,ValueError,a70fdde24f2f9e88a2d0ef9870bd6dd452a99e2374f5ac914c4d87c056c7f30f,True,0,[],[],[],[]
llama3.1,ROME,C,3047__repeat_5,3047,parse_failure,ValueError,a5e27e50a04e388da7281948420ef26f0b6e9553cbb0fb05e10cd22fd5778f4a,True,0,[],[],[],[]
llama3.1,ROME,C,3423__repeat_1,3423,parse_failure,ValueError,396ed830cd5139d59dfaf0f4fb3c08a6407df7115229ddbc4b221412ef3331a3,True,0,[],[],[],[]
llama3.1,ROME,C,3423__repeat_2,3423,parse_failure,ValueError,4654d203f067535af2f2c3cca7f83b4ce34f658b4f1f9435a3e78b47a318e8f8,True,0,[],[],[],[]
llama3.1,ROME,C,3423__repeat_3,3423,parse_failure,ValueError,0c5252bb732a64e3a3714d36d9c0d4a679a931eb037853ebf20d1cb02a875414,True,0,[],[],[],[]
llama3.1,ROME,C,3423__repeat_4,3423,parse_failure,ValueError,54d501e50af6978e2f33c0937dd78d3663980d5645a048b435eec0eb789f73d5,True,0,[],[],[],[]
llama3.1,ROME,C,3423__repeat_5,3423,parse_failure,ValueError,9eaddb8b3414d37124b1606118c7fba0f5a25c0847aecb37dbbc64b61ae41a5c,True,0,[],[],[],[]
llama3.1,ROME,C,74__repeat_1,74,parse_failure,ValueError,f4692ef1f692c7e002405d1c3a889f5dba3ec8c044d37e32259a701a091a9cb4,True,0,[],[],[],[]
llama3.1,ROME,C,74__repeat_2,74,parse_failure,ValueError,a540ebe7ba656ce0712a125146a9e92a196d71a53e34d9cd73a00379af2347ec,True,0,[],[],[],[]
llama3.1,ROME,C,74__repeat_3,74,parse_failure,ValueError,58da5b37e8a02f65977691dbaf979a5b3ed05f11acca1822e090a54aa5bd33bf,True,0,[],[],[],[]
llama3.1,ROME,C,74__repeat_4,74,parse_failure,ValueError,06144ee5b497fac9f1f6ef40814ff7df3d04cdc651a07f8be246ba6f1abe924c,True,0,[],[],[],[]
llama3.1,ROME,C,74__repeat_5,74,parse_failure,ValueError,0132c45751fe0449005e736bd7924acb8fd03a26e300215cc6eff5a164dfe373,True,0,[],[],[],[]
llama3.1,ROME,C,615__repeat_1,615,parse_failure,ValueError,77e5f3438f9269a9e9464e6b434d9e6f5cdaecd38c3699c07252fd23cc253089,True,0,[],[],[],[]
llama3.1,ROME,C,615__repeat_2,615,parse_failure,ValueError,0aeb6296d02c726c6db442334f44b2b28f10c785102707418c70e76c9a31dec8,True,0,[],[],[],[]
llama3.1,ROME,C,615__repeat_3,615,parse_failure,ValueError,16581c5607d797287f22d50a2e247f54fb21e2ece02324504612b10e3355ff77,True,0,[],[],[],[]
llama3.1,ROME,C,615__repeat_4,615,parse_failure,ValueError,b4451fded4e4172009a041e0e48f5f0f96d21a6666dac004c5e9d55a6f7f80b4,True,0,[],[],[],[]
llama3.1,ROME,C,615__repeat_5,615,parse_failure,ValueError,0303ec00fc5ed50e00fcf4ebbe7d0be55a716920b975b0093b62595f85059ffa,True,0,[],[],[],[]
llama3.1,ROME,C,3028__repeat_1,3028,parse_failure,ValueError,8a3b2fd496c2363415c0655675e7b1a572d6c1aed707f2c0eedd1a52bf1aa4f1,True,0,[],[],[],[]
llama3.1,ROME,C,3028__repeat_2,3028,parse_failure,ValueError,ffaf8759bbc32e0822e57fcff2fb8636c01a54ebde5ba8ad39f4b16e54b43d5d,True,0,[],[],[],[]
llama3.1,ROME,C,3028__repeat_3,3028,parse_failure,ValueError,4cc45bbdddeab9cdf963d28b5f5140346ab4103b5782b64fe5fdeb74230d244e,True,0,[],[],[],[]
llama3.1,ROME,C,3028__repeat_4,3028,parse_failure,ValueError,e1617520a7d6d3054e752f7e89be6473624aff75a9e0375d5b7cc17642509190,True,0,[],[],[],[]
llama3.1,ROME,C,3028__repeat_5,3028,parse_failure,ValueError,b21e7abda3ea09a1f95ed58fa0c4a35b6d95d4b2dfcb9025139dbab181c1c908,True,0,[],[],[],[]
llama3.1,ROME,C,3985__repeat_1,3985,parse_failure,ValueError,530d369f5f917510d7a4474de6f80f7a12f58c254d1eac1c6521f89c8166a8b0,True,0,[],[],[],[]
llama3.1,ROME,C,3985__repeat_2,3985,parse_failure,ValueError,d28593e2cc2301fd8cc14c4795925bf8173d270ff9d139a4f18b1b25c50279fe,True,0,[],[],[],[]
llama3.1,ROME,C,3985__repeat_3,3985,parse_failure,ValueError,52d18bd69d64bb89e2ec452ac121c1cc460cc0abf2fead3c6a60f1ff193d9310,True,0,[],[],[],[]
llama3.1,ROME,C,3985__repeat_4,3985,parse_failure,ValueError,c29f1f91767f5c1bbf57d04dc905d8a8230036c984b8bd61e716dcec74a7d3b8,True,0,[],[],[],[]
llama3.1,ROME,C,3985__repeat_5,3985,parse_failure,ValueError,d69294730441a8051c0d60a6b0100ec24746b88deb6d4746248f4057538ca928,True,0,[],[],[],[]
llama3.1,ROME,C,3792__repeat_1,3792,parse_failure,ValueError,492ee9a7f42b6a1cbb09f320c5435e7ca680ce441c80058fbd6828288bfb8475,True,0,[],[],[],[]
llama3.1,ROME,C,3792__repeat_2,3792,parse_failure,ValueError,c69827d48487d7e55ae31a64b75e18d0d2815d9ef233e40b8fdd1959ed27ee10,True,0,[],[],[],[]
llama3.1,ROME,C,3792__repeat_3,3792,parse_failure,ValueError,21c80b727061811145df90bb4b39079da982e9590028e83f5d47467ada00543b,True,0,[],[],[],[]
llama3.1,ROME,C,3792__repeat_4,3792,parse_failure,ValueError,ba13c2ee7937b1dd0e38cb5844d69185c7f5adec096acb2f79ec4b67ad7a45c9,True,0,[],[],[],[]
llama3.1,ROME,C,3792__repeat_5,3792,parse_failure,ValueError,9703882756cafee7bf930feb6fa34530406f0be57fb69500f8bafe4bef14244c,True,0,[],[],[],[]
llama3.1,ROME,C,3359__repeat_1,3359,parse_failure,ValueError,7493dba009f48f53695ae536a6d971f86d29eea66e55239da8424a25edc332d8,True,0,[],[],[],[]
llama3.1,ROME,C,3359__repeat_2,3359,parse_failure,ValueError,7dbebb20cb896918f32b60054e933a2bb384aca15829d1343a9c247c5fe8371f,True,0,[],[],[],[]
llama3.1,ROME,C,3359__repeat_3,3359,parse_failure,ValueError,b61313433e2fac6b977b3e701235a62d8c8b7be6c0f1183deb02271e2b8bbdd7,True,0,[],[],[],[]
llama3.1,ROME,C,3359__repeat_4,3359,parse_failure,ValueError,93bcfbdf5ec4167e14242273dd1bbc45f07164459deec7cc95ba160c806d8a13,True,0,[],[],[],[]
llama3.1,ROME,C,3359__repeat_5,3359,parse_failure,ValueError,43c45f83b54f196cfc2772b6037eda1e01c5f1208aa1fed00a0d5b57eb761efa,True,0,[],[],[],[]
llama3.1,ROME,C,3651__repeat_1,3651,parse_failure,ValueError,c588bbb24f068d65caccf2c92188cc14b4115a7559b2648bb9b5274982ea8b0a,True,0,[],[],[],[]
llama3.1,ROME,C,3651__repeat_2,3651,parse_failure,ValueError,0afa60a96dca27e5e253cff4bdc94832eaf193da499db51049a7a8766974bbd9,True,0,[],[],[],[]
llama3.1,ROME,C,3651__repeat_3,3651,parse_failure,ValueError,3cafc753ff8d66db1effd52e33b89c5058a228ac19ba046f1a0aee99a3e1bb4d,True,0,[],[],[],[]
llama3.1,ROME,C,3651__repeat_4,3651,parse_failure,ValueError,baf6fbe6485e2e85743e8145f90a3a1ce6c5ea20f6e8d65c7167ffe58f45f78b,True,0,[],[],[],[]
llama3.1,ROME,C,3651__repeat_5,3651,parse_failure,ValueError,75815cb195fe2f5c21d425eb7d3d87c43b067258072d479f903f1c0b14dab588,True,0,[],[],[],[]
llama3.1,ROME,C,3241__repeat_1,3241,parse_failure,ValueError,382bbaee7da529eb314e735d993c3b473b713687a7e08747c001c8b4416df6be,True,0,[],[],[],[]
llama3.1,ROME,C,3241__repeat_2,3241,parse_failure,ValueError,f089ed849b3844ab14823158a6c85f93ca65c88faec89b2dfc68a6f566dd0328,True,0,[],[],[],[]
llama3.1,ROME,C,3241__repeat_3,3241,parse_failure,ValueError,c51ff050d2c3be35514292a8cf0ba654819a7b79de357cf2058454f1b13ee3bd,True,0,[],[],[],[]
llama3.1,ROME,C,3241__repeat_4,3241,parse_failure,ValueError,59175e50d15e5308a8b435f8ea742034d0bb660808b6b16621504dbacdcc2ce1,True,0,[],[],[],[]
llama3.1,ROME,C,3241__repeat_5,3241,parse_failure,ValueError,f1b09f8b83e169b3b5fd0f23eeee36740e6a14ae3cf4e32a33fc819d52b158b5,True,0,[],[],[],[]
llama3.1,ROME,C,2250__repeat_1,2250,parse_failure,ValueError,1b413f5eecd9a1f7aea73d3450d63b777a35f1e5b8db2bf2f09333ae51d00d89,True,0,[],[],[],[]
llama3.1,ROME,C,2250__repeat_2,2250,parse_failure,ValueError,b35e3672b852b4002c2a7da75d2303ce562a83815d175242927a9138d9b7cbf7,True,0,[],[],[],[]
llama3.1,ROME,C,2250__repeat_3,2250,parse_failure,ValueError,36d49b7dd01afc190fcf812adf487e9c0a20cf61416c51c683111b8d0332939d,True,0,[],[],[],[]
llama3.1,ROME,C,2250__repeat_4,2250,parse_failure,ValueError,07f7a041ec61a7df8817eb0ae82a2a138bbd1c34e2bf0f4f1a65397cbfdbc1da,True,0,[],[],[],[]
llama3.1,ROME,C,2250__repeat_5,2250,parse_failure,ValueError,347f2442f9d5b0ae2276d1dd14a84c4ec860b0db53e5da0678927edd41bce965,True,0,[],[],[],[]
llama3.1,ROME,C,3050__repeat_1,3050,parse_failure,ValueError,9eab2ce042652969aa5c0b2344c90417e1e7856b2f5a5630f48f0762b5d40a6e,True,0,[],[],[],[]
llama3.1,ROME,C,3050__repeat_2,3050,parse_failure,ValueError,e43bc1152a150fc54b49d01e3cb2f6264c1162d24f0f1c77614baa7544f39424,True,0,[],[],[],[]
llama3.1,ROME,C,3050__repeat_3,3050,parse_failure,ValueError,b4a5c7362314311e90aeada52b2958fa92c448b2e7ea84b7b1290b42b541bf5f,True,0,[],[],[],[]
llama3.1,ROME,C,3050__repeat_4,3050,parse_failure,ValueError,1411ba8f1e232af6df275a055bdd9e261f61c403a4c4c7451683b0aff703ce98,True,0,[],[],[],[]
llama3.1,ROME,C,3050__repeat_5,3050,parse_failure,ValueError,cb8e3163853435d4a297b7c3fefb5701abfa8b3fabd5d9ef558b7b2d954a3b1f,True,0,[],[],[],[]
llama3.1,ROME,C,538__repeat_1,538,parse_failure,ValueError,93b298ef0cd8fd9971b1ddb3d37335f383f51be04bb9a58fd0fdc27367c683ea,True,0,[],[],[],[]
llama3.1,ROME,C,538__repeat_2,538,parse_failure,ValueError,b7b2ad32f991ba26f6d567a108761cd7daaa3aa395850ca6ba7c65c8dda8eb83,True,0,[],[],[],[]
llama3.1,ROME,C,538__repeat_3,538,parse_failure,ValueError,49c2822999e96d0923d046f33eee3551a0325c54fc32e20db07e7812aeb4737d,True,0,[],[],[],[]
llama3.1,ROME,C,538__repeat_4,538,parse_failure,ValueError,dfdfd6f72d3330447f73645170809460b24acb5cd24f00a911d9223137bfbee1,True,0,[],[],[],[]
llama3.1,ROME,C,538__repeat_5,538,parse_failure,ValueError,632aa140da0e551ac0ee453147b2d2c4537f40c2a283f21755a8db3803773bb3,True,0,[],[],[],[]
llama3.1,ROME,C,4801__repeat_1,4801,parse_failure,ValueError,6faf4d8c577474333dbfef9cb92a79b5c9e7551a35198e53969bfbed81fb55c4,True,0,[],[],[],[]
llama3.1,ROME,C,4801__repeat_2,4801,parse_failure,ValueError,edf693f689b588b4ba0df7e5fa7d44c0ddfe3e8a8ca860e5f2af2f1ccb840e68,True,0,[],[],[],[]
llama3.1,ROME,C,4801__repeat_3,4801,parse_failure,ValueError,715ec710e2e22e5362a04bf777ebde0d02320fcd12d91eba170eba8ed7f2a332,True,0,[],[],[],[]
llama3.1,ROME,C,4801__repeat_4,4801,parse_failure,ValueError,f98beafb2f819713d79419732efc9bac47cf20484771237f16c3b31edbee7735,True,0,[],[],[],[]
llama3.1,ROME,C,4801__repeat_5,4801,parse_failure,ValueError,dca20c21abe29435249e73be0ab7bf6a3fe1b8a4035e877aa8fe671323086e68,True,0,[],[],[],[]
llama3.1,ROME,C,2517__repeat_1,2517,parse_failure,ValueError,3ba5951e62637734c7924be23407e3a6ff3f13950cf189198c6a84a370c2f378,True,0,[],[],[],[]
llama3.1,ROME,C,2517__repeat_2,2517,parse_failure,ValueError,251fd5dccdcaa74d98fb13796d998e68c35751ed7b0db08c6cfefb6bc004238e,True,0,[],[],[],[]
llama3.1,ROME,C,2517__repeat_3,2517,parse_failure,ValueError,457b42041d7cca5e2c617ba96ead8b8618ac58843495045946196f720157bbb3,True,0,[],[],[],[]
llama3.1,ROME,C,2517__repeat_4,2517,parse_failure,ValueError,2f3b7e16150b7f97ecd9165333822dd62db82e7987dd099096072fe0c94850f4,True,0,[],[],[],[]
llama3.1,ROME,C,2517__repeat_5,2517,parse_failure,ValueError,84613de1aef49e563f7c4c210b43080e44200d4199891fdc16a2cb792186b772,True,0,[],[],[],[]
llama3.1,ROME,C,372__repeat_1,372,parse_failure,ValueError,9293971c61126083b62e0d6868c50aa30da6e9a882a6ec9f6daf7dfa9d626313,True,0,[],[],[],[]
llama3.1,ROME,C,372__repeat_2,372,parse_failure,ValueError,815dd3045b90f7000dc893b1eeaabfdf7cfe62c14586277715dc44277167bbfb,True,0,[],[],[],[]
llama3.1,ROME,C,372__repeat_3,372,parse_failure,ValueError,7692b9dd48dfc582abb591731fc7803e8ee3e7d4a15c2e138a4f2af5d3b6b742,True,0,[],[],[],[]
llama3.1,ROME,C,372__repeat_4,372,parse_failure,ValueError,271a4785e85fde99776fef399e3a9e51c5769540913cb899c30cb36bcca09a2e,True,0,[],[],[],[]
llama3.1,ROME,C,372__repeat_5,372,parse_failure,ValueError,83850822cc1c4877be3c80088e70628b48fb747028de195668e0b00b4b0bfd8d,True,0,[],[],[],[]
llama3.1,ROME,C,2770__repeat_1,2770,parse_failure,ValueError,d01f0bb471f8cebe63c22c1cbadc69a62abbbffef4f49ce70977b8971fbc9fb8,True,0,[],[],[],[]
llama3.1,ROME,C,2770__repeat_2,2770,parse_failure,ValueError,894375b64cf177b45100644d29096772d2542beb6f56ece9f8b0be0dd4ef433f,True,0,[],[],[],[]
llama3.1,ROME,C,2770__repeat_3,2770,parse_failure,ValueError,acb4a1bfd5c3f32cc248faf1ed393aa8e75bc5c85266ab97a9ce0f49ff59ce70,True,0,[],[],[],[]
llama3.1,ROME,C,2770__repeat_4,2770,parse_failure,ValueError,695c09e8930f3655123a9340e5950e1378431db813aa709fc4debdaedca6e2b1,True,0,[],[],[],[]
llama3.1,ROME,C,2770__repeat_5,2770,parse_failure,ValueError,4acc2abceac3d85c5452cd54de0e89b84a72e984a8d21e281a96ff5cdc89ba23,True,0,[],[],[],[]
llama3.1,ROME,C,3108__repeat_1,3108,parse_failure,ValueError,7c0a64c6ca51dd5d8c3daf355217b6278611b7764fc5ab2df9a48f1b14236584,True,0,[],[],[],[]
llama3.1,ROME,C,3108__repeat_2,3108,parse_failure,ValueError,9e49ca8d61c0b8b094c7f84cdbd2f734e2e6087b5d055c451e93130531c5f773,True,0,[],[],[],[]
llama3.1,ROME,C,3108__repeat_3,3108,parse_failure,ValueError,2505ab21b9679224df096a3128ce86507658f119a0120683e921a9b112ad4246,True,0,[],[],[],[]
llama3.1,ROME,C,3108__repeat_4,3108,parse_failure,ValueError,35f4b0c73861ad7643940d873ab2a9a5474a043a324ccdca78a96bd543bec921,True,0,[],[],[],[]
llama3.1,ROME,C,3108__repeat_5,3108,parse_failure,ValueError,f33c182c466104d44e287ff6ba39ef592aa32ae2b4a43fed24d6decd4ecdba3a,True,0,[],[],[],[]
llama3.1,ROME,C,3114__repeat_1,3114,parse_failure,ValueError,fcdaa79a0af22c7a7b0e6bd178e35919a9c8360be4beb93da7f20d3468c9699b,True,0,[],[],[],[]
llama3.1,ROME,C,3114__repeat_2,3114,parse_failure,ValueError,e2b7bcd7c4737facf24514fb9d54e1347bae49cab7fb151b03e07a5b614628dd,True,0,[],[],[],[]
llama3.1,ROME,C,3114__repeat_3,3114,parse_failure,ValueError,9c953d8192e62c55b1b1b982e7ba118fdad0ebc840bff533cfb8b79a3508f1ca,True,0,[],[],[],[]
llama3.1,ROME,C,3114__repeat_4,3114,parse_failure,ValueError,745324b36132fe579a90f145211a41cc58bf8f8bd969bccc240f1c3d8cedf3bc,True,0,[],[],[],[]
llama3.1,ROME,C,3114__repeat_5,3114,parse_failure,ValueError,f154fc67e7802a36bedcbbef8f5dd12f28bbdbdccd69d56949b1162257017dc8,True,0,[],[],[],[]
llama3.1,ROME,C,1083__repeat_1,1083,parse_failure,ValueError,fd82d7cf4ac755b8e10455780226928421bbf818481ccf95aff2d32d5b9668ba,True,0,[],[],[],[]
llama3.1,ROME,C,1083__repeat_2,1083,parse_failure,ValueError,435638b55b0c92252f7225717e8549c1bb3d8536ba93ab45ada73ce843a9a049,True,0,[],[],[],[]
llama3.1,ROME,C,1083__repeat_3,1083,parse_failure,ValueError,db5f6b36483d5496f7a3ab4f37a09230049aa0df66589468a7cf3036b55ad553,True,0,[],[],[],[]
llama3.1,ROME,C,1083__repeat_4,1083,parse_failure,ValueError,04dd236ba54630796dd87554a3f13c0ba5001788f26d963c73d615af0d25b943,True,0,[],[],[],[]
llama3.1,ROME,C,1083__repeat_5,1083,parse_failure,ValueError,80f3a551b2cfc23e19f22d045511eba03a81dda3ebee8ae52530cc4f1bc8ad5b,True,0,[],[],[],[]
llama3.1,ROME,C,384__repeat_1,384,parse_failure,ValueError,e6f797990ecdc8d72a2a5831d1a8918e6e4b4b17e077102bbe5f4d7ad45cc87c,True,0,[],[],[],[]
llama3.1,ROME,C,384__repeat_2,384,parse_failure,ValueError,57c9b57640ff1cc98c925b50f931c7a26ab1408d71e8b175a8d1d4cf54c21199,True,0,[],[],[],[]
llama3.1,ROME,C,384__repeat_3,384,parse_failure,ValueError,561f34feb264f7078a574e010360a8273bd8a95ca2dea3569a43304090d5dcbd,True,0,[],[],[],[]
llama3.1,ROME,C,384__repeat_4,384,parse_failure,ValueError,5df952a0759fdbec4e273c6b7fe7a0bdd8deb3de54b67736b80817c93cee8ac1,True,0,[],[],[],[]
llama3.1,ROME,C,384__repeat_5,384,parse_failure,ValueError,aed02997627ebb559f644b42d48bd2fe5e8ce92edb9425d3666860fb5f849bca,True,0,[],[],[],[]
llama3.1,ROME,C,4545__repeat_1,4545,parse_failure,ValueError,9905c74ea6ba428219226a2edf9fdeaadf2395a6d26deeedbc0ed91c515910df,True,0,[],[],[],[]
llama3.1,ROME,C,4545__repeat_2,4545,parse_failure,ValueError,ef776b6b15c00f34629538fb39f411763238cc04b0b727e017e60ae25afd9b14,True,0,[],[],[],[]
llama3.1,ROME,C,4545__repeat_3,4545,parse_failure,ValueError,2f621007e6daadb25d2e1ba193144fcb16e8a3048cc5ca52a64598597b80176d,True,0,[],[],[],[]
llama3.1,ROME,C,4545__repeat_4,4545,parse_failure,ValueError,d45104662ca277ce24d599bb088d7fd341347814d57cd43e07974c64743ac002,True,0,[],[],[],[]
llama3.1,ROME,C,4545__repeat_5,4545,parse_failure,ValueError,cad1f62758eb8164c26a119e7e058987c6fa722805c864da0f45c604c9f1c6b6,True,0,[],[],[],[]
llama3.1,ROME,C,907__repeat_1,907,parse_failure,ValueError,e0d12baf6bef1d48a204569864c1a59feb5c1450ce5e9f989ba9f8adfcf4df20,True,0,[],[],[],[]
llama3.1,ROME,C,907__repeat_2,907,parse_failure,ValueError,5b48ed3de643d06a75e4ada602af4deea75cf20b1dc537f5667b656d219f8b3a,True,0,[],[],[],[]
llama3.1,ROME,C,907__repeat_3,907,parse_failure,ValueError,b38252e0836877e340787a7098ee08f5daa4f5bdd1b16262a5327b28d02c78b8,True,0,[],[],[],[]
llama3.1,ROME,C,907__repeat_4,907,parse_failure,ValueError,ddafcde3ea66a9bc9faebd56adedfe93487b5c36c1c9996e38b95e7b8fc18076,True,0,[],[],[],[]
llama3.1,ROME,C,907__repeat_5,907,parse_failure,ValueError,287965eebbf8b913c779b2db37dacb778c6878b4962d7ab940820c392b2e4b30,True,0,[],[],[],[]
llama3.1,ROME,C,1830__repeat_1,1830,parse_failure,ValueError,7444d6aad58cb766fa1a3a559c14df1c7164460dfe128cbde89f4a490d3ffffc,True,0,[],[],[],[]
llama3.1,ROME,C,1830__repeat_2,1830,parse_failure,ValueError,96766324ba5eb29a44e257f288a56babcdedbf912319a72cd896ea52ef4c0452,True,0,[],[],[],[]
llama3.1,ROME,C,1830__repeat_3,1830,parse_failure,ValueError,eb80fb96fd4b635932d11b7113a177267b7535f0afca20eccf16db463d65c353,True,0,[],[],[],[]
llama3.1,ROME,C,1830__repeat_4,1830,parse_failure,ValueError,b838e8394d90aa5cb4c113ad8f9975041c734a421e26290cea130c57c382b3c6,True,0,[],[],[],[]
llama3.1,ROME,C,1830__repeat_5,1830,parse_failure,ValueError,06fb8d1074003bfd7f0fdbb936a35ea027a6a0fc9b5f73eba2b467b037e3a0e2,True,0,[],[],[],[]
llama3.1,ROME,C,2491__repeat_1,2491,parse_failure,ValueError,016d8ef8e76e5714f199bf866dff60ac9a846ac3e6e2e7c15f4ed8c2947259a2,True,0,[],[],[],[]
llama3.1,ROME,C,2491__repeat_2,2491,parse_failure,ValueError,f3d4a7bf8515ce38f601fb6acb556946fee4cdc77713c9d69d4477fb27ed34f5,True,0,[],[],[],[]
llama3.1,ROME,C,2491__repeat_3,2491,parse_failure,ValueError,6368caa00063532ec7726c619377b23ae74b389a365fc8cdbd3358dcd3434525,True,0,[],[],[],[]
llama3.1,ROME,C,2491__repeat_4,2491,parse_failure,ValueError,4fbb6db62b622bd68160173a525c021d4d268661620b422e19b5e9ec8b5bb70e,True,0,[],[],[],[]
llama3.1,ROME,C,2491__repeat_5,2491,parse_failure,ValueError,90c1740c15776746f35f0fc7602668549570af3f3156d8736cb26a9e639d1688,True,0,[],[],[],[]
llama3.1,ROME,C,413__repeat_1,413,parse_failure,ValueError,1dbc4a8384e0f9fccc58686c02d4d22d9544e0daa216be76595371f7e6930792,True,0,[],[],[],[]
llama3.1,ROME,C,413__repeat_2,413,parse_failure,ValueError,af5efd5206a3a7261e67e3d535ca6c39132c7331965041b017597d346811bcb6,True,0,[],[],[],[]
llama3.1,ROME,C,413__repeat_3,413,parse_failure,ValueError,a401fa46aaa763e4151d5e00581bb266d9b284e09d3c3c7ae601a01c2f63545f,True,0,[],[],[],[]
llama3.1,ROME,C,413__repeat_4,413,parse_failure,ValueError,f23cbf78aaad5b6dd45ef66b61f932c8f70e416232ee21f5382a1420f8295d07,True,0,[],[],[],[]
llama3.1,ROME,C,413__repeat_5,413,parse_failure,ValueError,cd18af8fc177ac4c1c65cfd37020e6e1bb6f217e2a6878ce5e4a471b960ae454,True,0,[],[],[],[]
llama3.1,ROME,C,1871__repeat_1,1871,parse_failure,ValueError,4d827da22f7fa9dc1d467b6a010bb5da65657ec98d8a66cedd7e6e422af9321a,True,0,[],[],[],[]
llama3.1,ROME,C,1871__repeat_2,1871,parse_failure,ValueError,d0e45778592e2466f0f61fe5006018438e1460e67f4ed87a7c95a9cefaf7b59e,True,0,[],[],[],[]
llama3.1,ROME,C,1871__repeat_3,1871,parse_failure,ValueError,d2cfbbe3f4ee742f785523419506f48e3a9ef6d48a517446db914b5baed8ffc2,True,0,[],[],[],[]
llama3.1,ROME,C,1871__repeat_4,1871,parse_failure,ValueError,87e87a8d9c7a4b0121714db8e28dab91b324936969d36688a6e26854d8e20177,True,0,[],[],[],[]
llama3.1,ROME,C,1871__repeat_5,1871,parse_failure,ValueError,8a6a09cae0fe2caf96e844da83b7415f0d924c22ab441355b866a66d13375bda,True,0,[],[],[],[]
llama3.1,ROME,C,1587__repeat_1,1587,parse_failure,ValueError,0abda71ce404f8046a8f5f0ee2d54be8af60d133beb37cd245f08f72e210ddb3,True,0,[],[],[],[]
llama3.1,ROME,C,1587__repeat_2,1587,parse_failure,ValueError,0905b78c586d8e36bb7e525ec62c85beb08bbccbbebf9774df41ca176296adc5,True,0,[],[],[],[]
llama3.1,ROME,C,1587__repeat_3,1587,parse_failure,ValueError,d2ba4be7931251cdc8a4f69c807f48a5d55b7fb9ab22d9ade81eafb0833ae1e5,True,0,[],[],[],[]
llama3.1,ROME,C,1587__repeat_4,1587,parse_failure,ValueError,ed06b1ab9357381e8ec3bc27ee606be0ec434c6f133d64c695f9862ae146f952,True,0,[],[],[],[]
llama3.1,ROME,C,1587__repeat_5,1587,parse_failure,ValueError,00dd872785e2899a20eed56e94e88153daffcde96d16d78de57a5cad14dfa261,True,0,[],[],[],[]
llama3.1,ROME,C,4035__repeat_1,4035,parse_failure,ValueError,0e626a9f75ddce2b84d7b37c2341b033356f8b035f0d4da9f6ec3fa54c5dc57b,True,0,[],[],[],[]
llama3.1,ROME,C,4035__repeat_2,4035,parse_failure,ValueError,cedde92325c054cd3140d39d10865ae99b1f3bc53b81e9ce18a8742f38bc5c2c,True,0,[],[],[],[]
llama3.1,ROME,C,4035__repeat_3,4035,parse_failure,ValueError,45d01b56e106102a06a2631e2bf23a98a508d2cca6c2655d61c0d49a3dd2d8f5,True,0,[],[],[],[]
llama3.1,ROME,C,4035__repeat_4,4035,parse_failure,ValueError,9724cd7e2947af7235f6d661bd8a5b621dba6a38971c005cf88535fed88c6895,True,0,[],[],[],[]
llama3.1,ROME,C,4035__repeat_5,4035,parse_failure,ValueError,920ac330e81e7fd73293ef5eec84b6209d6453a7d492fd97fc466526f7a0baf8,True,0,[],[],[],[]
llama3.1,ROME,C,1427__repeat_1,1427,parse_failure,ValueError,bfdc6b5948b4634e716940ca77c9618562d30806781e2c2526fe57ec310de8f2,True,0,[],[],[],[]
