model,method,fold,generation_id,prompt_id,import_path,top_level,kind,line,extraction
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,548,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,549,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,550,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,551,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,552,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,553,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,554,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,555,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,556,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,557,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,558,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,559,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,560,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,561,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,562,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,563,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,564,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,565,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,566,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,567,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,568,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,569,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,570,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,571,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,572,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,573,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,574,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,575,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,576,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,577,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,578,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,579,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,580,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,581,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,582,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,583,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,584,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,585,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,586,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,587,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,588,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,589,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,590,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,591,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,592,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,593,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,594,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,595,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,596,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,597,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,598,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,599,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,600,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,601,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,602,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,603,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,604,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,605,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,606,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,607,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,608,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,609,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,610,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,611,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,612,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,613,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,614,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,615,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,616,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,617,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,618,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,619,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,620,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,621,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,622,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,623,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,624,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,625,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,626,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,627,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,628,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,629,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,630,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,631,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,632,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,633,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,634,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,635,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,636,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,637,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,638,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,639,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,640,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,641,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,642,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,643,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,644,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,645,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,646,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,647,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,648,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,649,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,650,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,651,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,652,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,653,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,654,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,655,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,656,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,657,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,658,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,659,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,660,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,661,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,662,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,663,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,664,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,665,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,666,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,667,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,668,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,669,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,670,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,671,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,672,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,673,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,674,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,675,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,676,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,677,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,678,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,679,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,680,partial_line_ast
qwen3,Full-FT,C,3157__repeat_1,3157,pillow,pillow,absolute,681,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,2,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,3,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,PIL,PIL,absolute,4,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,6,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,7,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,9,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,10,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,12,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,13,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,15,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,16,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,18,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,19,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,21,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,22,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,24,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,25,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,27,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,28,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,30,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,31,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,33,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,34,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,36,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,37,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,39,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,40,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,42,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,43,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,45,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,46,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,48,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,49,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,51,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,52,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,54,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,55,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,57,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,58,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,60,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,61,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,63,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,64,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,66,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,67,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,69,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,70,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,72,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,73,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,75,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,76,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,78,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,79,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,81,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,82,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,84,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,85,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,87,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,88,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,90,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,91,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,93,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,94,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,96,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,97,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,99,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,100,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,102,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,103,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,105,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,106,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,108,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,109,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,111,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,112,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,114,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,115,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,117,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,118,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,120,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,121,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,123,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,124,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,126,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,127,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,129,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,130,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,132,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,133,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,135,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,136,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,138,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,139,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,141,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,142,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,144,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,145,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,147,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,148,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,150,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,151,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,153,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,154,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,156,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,157,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,159,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,160,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,162,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,163,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,165,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,166,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,168,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,169,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,171,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,172,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,174,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,175,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,177,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,178,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,180,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,181,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,183,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,184,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,186,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,187,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,189,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,190,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,192,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,193,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,195,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,196,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,198,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,199,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,201,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,202,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,204,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,205,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,207,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,208,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,210,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,211,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,213,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,214,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,216,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,217,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,219,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,220,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,222,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,223,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,225,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,226,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,228,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,229,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,231,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,numpy,numpy,absolute,232,partial_line_ast
qwen3,Full-FT,C,3157__repeat_2,3157,matplotlib,matplotlib,absolute,234,partial_line_ast
