model,method,fold,generation_id,parso_count,tokenizer_count,extra_vs_tokenizer,missing_vs_tokenizer,rejected_import_nodes,boundary_rejected_nodes,parser_error
llama3.1,DINM,A,1816__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,A,1816__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,A,1816__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,A,1816__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,A,1816__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,A,4315__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,A,4315__repeat_2,1,0,"[[""aws"", ""aws"", ""absolute""]]",[],0,0,
llama3.1,DINM,A,4315__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,A,4315__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,A,4315__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2112__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2112__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2112__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2112__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2112__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2140__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2140__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2140__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2140__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2140__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,578__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,578__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,578__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,578__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,578__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3384__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3384__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3384__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3384__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3384__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,755__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,755__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,755__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,755__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,755__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2609__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2609__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2609__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2609__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2609__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2466__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2466__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2466__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2466__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2466__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,926__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,926__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,926__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,926__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,926__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3506__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3506__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3506__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3506__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3506__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,1889__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,1889__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,1889__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,1889__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,1889__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,4169__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,4169__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,4169__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,4169__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,4169__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,4404__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,4404__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,4404__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,4404__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,4404__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2553__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2553__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2553__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2553__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2553__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,809__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,809__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,809__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,809__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,809__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,4647__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,4647__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,4647__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,4647__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,4647__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2943__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2943__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2943__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2943__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2595__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2595__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2595__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2595__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2595__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,102__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,102__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,102__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,102__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,102__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3940__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3940__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3940__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3940__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3940__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3573__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3573__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3573__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3573__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3573__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3298__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3298__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3298__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3298__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3298__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,4564__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,4564__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,4564__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,4564__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,4564__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2709__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2709__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2709__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2709__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2709__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,956__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,956__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,956__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,956__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,956__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2915__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2915__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2915__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2915__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2915__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3131__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3131__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3131__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3131__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3131__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,824__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,824__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,824__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,824__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,824__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,112__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,112__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,112__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,112__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,112__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2382__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2382__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2382__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2382__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2382__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,4744__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,4744__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,4744__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,4744__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,4744__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,4650__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,4650__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,4650__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,4650__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,4650__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,1040__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,1040__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,1040__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,1040__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,1040__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,660__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,660__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,660__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,660__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,660__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2074__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2074__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2074__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2074__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2074__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,4425__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,4425__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,4425__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,4425__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,4425__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,1729__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,1729__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,1729__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,1729__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,1729__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,1963__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,1963__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,1963__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,1963__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,1963__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,463__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,463__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,463__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,463__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,463__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2066__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2066__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2066__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2066__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2066__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,796__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,796__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,796__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,796__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,796__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,4106__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,4106__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,4106__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,4106__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,4106__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,582__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,582__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,582__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,582__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,582__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3219__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3219__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3219__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3219__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3219__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,906__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,906__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,906__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,906__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,906__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,1553__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,1553__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,1553__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,1553__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,1553__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,911__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,911__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,911__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,911__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,911__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,4280__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,4280__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,4280__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,4280__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,4280__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3397__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3397__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3397__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3397__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,1488__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,1488__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,1488__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,1488__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,1488__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2359__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2359__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2359__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2359__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2359__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,518__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,518__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,518__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,518__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,518__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3047__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3047__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3047__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3047__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3047__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3423__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3423__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3423__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3423__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3423__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,74__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,74__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,74__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,74__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,74__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,615__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,615__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,615__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,615__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,615__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3028__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3028__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3028__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3028__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3028__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3985__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3985__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3985__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3985__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3985__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3792__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3792__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3792__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3792__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3359__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3359__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3359__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3359__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3359__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3651__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3651__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3651__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3651__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3651__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3241__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3241__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3241__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3241__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2250__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2250__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2250__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2250__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2250__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3050__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3050__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3050__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3050__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,538__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,538__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,538__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,538__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,538__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,4801__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,4801__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,4801__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,4801__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,4801__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2517__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2517__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2517__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2517__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2517__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,372__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,372__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,372__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,372__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,372__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2770__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2770__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2770__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2770__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2770__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3108__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3108__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3108__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3108__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3108__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,3114__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,3114__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,3114__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,3114__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,3114__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,1083__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,1083__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,1083__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,1083__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,1083__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,384__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,384__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,384__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,384__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,384__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,4545__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,4545__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,4545__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,4545__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,4545__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,907__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,907__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,907__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,907__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,907__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,1830__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,1830__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,1830__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,1830__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,1830__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,2491__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,2491__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,2491__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,2491__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,2491__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,413__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,413__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,413__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,413__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,413__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,1871__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,1871__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,1871__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,1871__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,1871__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,1587__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,1587__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,1587__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,1587__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,1587__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,4035__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,4035__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,4035__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,4035__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,4035__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,1427__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,1427__repeat_2,0,0,[],[],0,0,
llama3.1,DINM,B,1427__repeat_3,0,0,[],[],0,0,
llama3.1,DINM,B,1427__repeat_4,0,0,[],[],0,0,
llama3.1,DINM,B,1427__repeat_5,0,0,[],[],0,0,
llama3.1,DINM,B,4161__repeat_1,0,0,[],[],0,0,
llama3.1,DINM,B,4161__repeat_2,0,0,[],[],0,0,
