model,method,fold,generation_id,prompt_id,import_path,top_level,kind,line
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_1,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_2,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_2,3157,matplotlib.pyplot,matplotlib,absolute,3
qwen3,Full-FT,D,3157__repeat_3,3157,numpy,numpy,absolute,1
qwen3,Full-FT,D,3157__repeat_3,3157,numpy,numpy,absolute,2
qwen3,Full-FT,D,3157__repeat_4,3157,numpy,numpy,absolute,1
qwen3,Full-FT,D,3157__repeat_4,3157,numpy,numpy,absolute,1
qwen3,Full-FT,D,3157__repeat_4,3157,numpy.lib,numpy,absolute,1
qwen3,Full-FT,D,3157__repeat_4,3157,numpy.tiff,numpy,absolute,1
qwen3,Full-FT,D,3157__repeat_4,3157,PIL,PIL,absolute,2
qwen3,Full-FT,D,3157__repeat_4,3157,numpy,numpy,absolute,3
qwen3,Full-FT,D,3157__repeat_4,3157,pygame,pygame,absolute,4
qwen3,Full-FT,D,3157__repeat_5,3157,LargeImage,LargeImage,absolute,1
qwen3,Full-FT,D,4284__repeat_4,4284,dkim,dkim,absolute,1
qwen3,Full-FT,D,4284__repeat_4,4284,arc,arc,absolute,1
qwen3,Full-FT,D,4284__repeat_4,4284,tlsrpt,tlsrpt,absolute,1
qwen3,Full-FT,D,4284__repeat_4,4284,cryptography,cryptography,absolute,2
qwen3,Full-FT,D,1603__repeat_5,1603,numpy,numpy,absolute,1
qwen3,Full-FT,D,1603__repeat_5,1603,pandas,pandas,absolute,1
qwen3,Full-FT,D,1603__repeat_5,1603,pymol,pymol,absolute,1
qwen3,Full-FT,D,1249__repeat_1,1249,pandas,pandas,absolute,1
qwen3,Full-FT,D,1249__repeat_1,1249,numpy,numpy,absolute,1
qwen3,Full-FT,D,1249__repeat_1,1249,matplotlib.pyplot,matplotlib,absolute,1
qwen3,Full-FT,D,1249__repeat_3,1249,ibmcloudsecretsmanager,ibmcloudsecretsmanager,absolute,1
qwen3,Full-FT,D,1249__repeat_3,1249,cryptography,cryptography,absolute,2
qwen3,Full-FT,D,1249__repeat_3,1249,jinja2,jinja2,absolute,3
qwen3,Full-FT,D,1249__repeat_5,1249,ibm_cloud_secrets_manager,ibm_cloud_secrets_manager,absolute,1
qwen3,Full-FT,D,1249__repeat_5,1249,ibm_cloud_secrets_manager,ibm_cloud_secrets_manager,absolute,2
qwen3,Full-FT,D,60__repeat_3,60,gitpython,gitpython,absolute,1
qwen3,Full-FT,D,60__repeat_3,60,hatch,hatch,absolute,1
qwen3,Full-FT,D,2751__repeat_2,2751,asgi,asgi,absolute,1
qwen3,Full-FT,D,2751__repeat_2,2751,fastapi,fastapi,absolute,2
qwen3,Full-FT,D,2751__repeat_3,2751,fastapi,fastapi,absolute,1
qwen3,Full-FT,D,2751__repeat_3,2751,pydantic,pydantic,absolute,2
qwen3,Full-FT,D,2751__repeat_4,2751,fastapi,fastapi,absolute,1
qwen3,Full-FT,D,2751__repeat_4,2751,django,django,absolute,2
qwen3,Full-FT,D,2751__repeat_5,2751,fastapi,fastapi,absolute,1
qwen3,Full-FT,D,2751__repeat_5,2751,django,django,absolute,2
qwen3,Full-FT,D,2751__repeat_5,2751,django.core.asgi,django,absolute,3
qwen3,Full-FT,D,4498__repeat_2,4498,requests,requests,absolute,1
qwen3,Full-FT,D,4498__repeat_2,4498,urllib3,urllib3,absolute,1
qwen3,Full-FT,D,4498__repeat_4,4498,requests,requests,absolute,1
qwen3,Full-FT,D,4498__repeat_4,4498,urllib3,urllib3,absolute,1
qwen3,Full-FT,D,4498__repeat_5,4498,requests,requests,absolute,1
qwen3,Full-FT,D,4498__repeat_5,4498,urllib3,urllib3,absolute,1
qwen3,Full-FT,D,2284__repeat_3,2284,pandas,pandas,absolute,2
qwen3,Full-FT,D,2284__repeat_3,2284,numpy,numpy,absolute,2
qwen3,Full-FT,D,2284__repeat_3,2284,matplotlib.pyplot,matplotlib,absolute,2
qwen3,Full-FT,D,2284__repeat_3,2284,seaborn,seaborn,absolute,2
qwen3,Full-FT,D,2284__repeat_3,2284,pandas,pandas,absolute,3
qwen3,Full-FT,D,2284__repeat_3,2284,numpy,numpy,absolute,3
qwen3,Full-FT,D,2284__repeat_3,2284,matplotlib.pyplot,matplotlib,absolute,3
qwen3,Full-FT,D,2284__repeat_3,2284,seaborn,seaborn,absolute,3
qwen3,Full-FT,D,2284__repeat_3,2284,pandas,pandas,absolute,4
qwen3,Full-FT,D,2284__repeat_3,2284,numpy,numpy,absolute,4
qwen3,Full-FT,D,2284__repeat_3,2284,matplotlib.pyplot,matplotlib,absolute,4
qwen3,Full-FT,D,2284__repeat_3,2284,seaborn,seaborn,absolute,4
qwen3,Full-FT,D,2284__repeat_3,2284,pandas,pandas,absolute,5
qwen3,Full-FT,D,2284__repeat_3,2284,numpy,numpy,absolute,5
qwen3,Full-FT,D,2284__repeat_3,2284,matplotlib.pyplot,matplotlib,absolute,5
qwen3,Full-FT,D,2284__repeat_3,2284,seaborn,seaborn,absolute,5
qwen3,Full-FT,D,2284__repeat_3,2284,pandas,pandas,absolute,6
qwen3,Full-FT,D,2284__repeat_3,2284,numpy,numpy,absolute,6
qwen3,Full-FT,D,2284__repeat_3,2284,matplotlib.pyplot,matplotlib,absolute,6
qwen3,Full-FT,D,2284__repeat_3,2284,seaborn,seaborn,absolute,6
qwen3,Full-FT,D,2284__repeat_3,2284,pandas,pandas,absolute,7
qwen3,Full-FT,D,2284__repeat_3,2284,numpy,numpy,absolute,7
qwen3,Full-FT,D,2284__repeat_3,2284,matplotlib.pyplot,matplotlib,absolute,7
qwen3,Full-FT,D,2284__repeat_3,2284,seaborn,seaborn,absolute,7
qwen3,Full-FT,D,2284__repeat_3,2284,pandas,pandas,absolute,8
qwen3,Full-FT,D,2284__repeat_3,2284,numpy,numpy,absolute,8
qwen3,Full-FT,D,2284__repeat_3,2284,matplotlib.pyplot,matplotlib,absolute,8
qwen3,Full-FT,D,2284__repeat_3,2284,seaborn,seaborn,absolute,8
qwen3,Full-FT,D,2284__repeat_3,2284,pandas,pandas,absolute,9
qwen3,Full-FT,D,2284__repeat_3,2284,numpy,numpy,absolute,9
qwen3,Full-FT,D,2284__repeat_3,2284,matplotlib.pyplot,matplotlib,absolute,9
qwen3,Full-FT,D,2284__repeat_3,2284,seaborn,seaborn,absolute,9
qwen3,Full-FT,D,2284__repeat_3,2284,pandas,pandas,absolute,10
qwen3,Full-FT,D,2284__repeat_3,2284,numpy,numpy,absolute,10
qwen3,Full-FT,D,2284__repeat_3,2284,matplotlib.pyplot,matplotlib,absolute,10
qwen3,Full-FT,D,2284__repeat_3,2284,seaborn,seaborn,absolute,10
qwen3,Full-FT,D,2284__repeat_3,2284,pandas,pandas,absolute,11
qwen3,Full-FT,D,2284__repeat_3,2284,numpy,numpy,absolute,11
qwen3,Full-FT,D,2284__repeat_3,2284,matplotlib.pyplot,matplotlib,absolute,11
qwen3,Full-FT,D,2284__repeat_3,2284,seaborn,seaborn,absolute,11
qwen3,Full-FT,D,2284__repeat_3,2284,pandas,pandas,absolute,12
qwen3,Full-FT,D,2284__repeat_3,2284,numpy,numpy,absolute,12
qwen3,Full-FT,D,2284__repeat_3,2284,matplotlib.pyplot,matplotlib,absolute,12
